Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
181,0,4045.66319,1.06487,115.51301,35953.56194,20.71612,1.29691,1.10651,1.51952,0.1250952212,0.0886068347,0.1250952212,0.0886068347
182,11.89962,4045.66319,1.06487,115.51301,35953.56194,20.71612,1.29691,1.10651,1.51952,-1.4817060798,-0.6946205868,2.4625274536,1.6116512388
183,17.8478,4045.66319,1.06487,115.51301,35953.56194,20.71612,1.29691,1.10651,1.51952,-2.5714965668,-1.272998504,3.5686547833,2.1947872041
184,25.93506,4045.66319,1.06487,115.51301,35953.56194,20.71612,1.29691,1.10651,1.51952,-3.783511429,-2.0480210024,5.2497944301,3.0038968798
185,0,2473.7677,1.03084,96.81695,30905.58849,20.04763,1.18949,1.11997,0.80782,0.1116840837,0.0807249365,0.1116840837,0.0807249365
186,10.61943,2473.7677,1.03084,96.81695,30905.58849,20.04763,1.18949,1.11997,0.80782,-1.0202220492,-0.2944546827,1.4212745776,0.9337109645
187,16.66721,2473.7677,1.03084,96.81695,30905.58849,20.04763,1.18949,1.11997,0.80782,-1.6763723615,-0.6398262135,2.0965584785,1.2796220802
188,25.99008,2473.7677,1.03084,96.81695,30905.58849,20.04763,1.18949,1.11997,0.80782,-2.4790058662,-1.185146039,3.2002915009,1.8098845611
189,0,2832.99853,1.02894,98.21593,35308.07266,18.78399,1.42769,1.95904,1.5259,0.220397335,0.1744999777,0.220397335,0.1744999777
190,12.35975,2832.99853,1.02894,98.21593,35308.07266,18.78399,1.42769,1.95904,1.5259,-1.1673887814,-0.4748300394,1.2347707509,1.4621013854
191,19.2525,2832.99853,1.02894,98.21593,35308.07266,18.78399,1.42769,1.95904,1.5259,-2.1957908565,-0.9572360053,2.260663072,1.9385464832
192,24.87016,2832.99853,1.02894,98.21593,35308.07266,18.78399,1.42769,1.95904,1.5259,-2.8947396915,-1.3596651759,3.0163722296,2.3456032059
193,0,3899.73037,1.02059,107.85811,33143.83965,18.37786,1.46506,1.45031,0.93851,0.1028201135,0.0802139571,0.1028201135,0.0802139571
194,14.0789,3899.73037,1.02059,107.85811,33143.83965,18.37786,1.46506,1.45031,0.93851,-1.8421225491,-0.7983973062,2.5978264006,1.9320381447
195,17.40483,3899.73037,1.02059,107.85811,33143.83965,18.37786,1.46506,1.45031,0.93851,-2.3633767681,-1.1106740376,3.2125556521,2.229696105
196,23.92476,3899.73037,1.02059,107.85811,33143.83965,18.37786,1.46506,1.45031,0.93851,-2.8476767292,-1.7389195397,4.8611556561,2.7914645147
197,0,4266.47705,0.97217,80.6767,30973.90186,22.16975,1.21439,1.40107,0.84729,0.1214043726,0.0907047951,0.1214043726,0.0907047957
198,12.34722,4266.47705,0.97217,80.6767,30973.90186,22.16975,1.21439,1.40107,0.84729,-1.7238218356,-0.7630428159,2.8848228277,1.8456808715
199,16.05753,4266.47705,0.97217,80.6767,30973.90186,22.16975,1.21439,1.40107,0.84729,-2.4781808056,-1.1533634367,3.6584832345,2.2408316675
200,21.9508,4266.47705,0.97217,80.6767,30973.90186,22.16975,1.21439,1.40107,0.84729,-3.61161244,-1.7815438539,4.9137774475,2.8658001328
201,0,2477.01929,0.93066,91.50086,36173.06676,20.91102,1.34925,1.95992,0.84318,0.1405604388,0.1110024732,0.1405604388,0.1110024732
202,10.98644,2477.01929,0.93066,91.50086,36173.06676,20.91102,1.34925,1.95992,0.84318,-1.4191966687,-0.2562275395,1.0033600738,1.2609432453
203,19.55759,2477.01929,0.93066,91.50086,36173.06676,20.91102,1.34925,1.95992,0.84318,-2.4265971865,-0.8004884226,2.0765648167,1.7963478612
204,21.45586,2477.01929,0.93066,91.50086,36173.06676,20.91102,1.34925,1.95992,0.84318,-2.6431940231,-0.9225798681,2.3291611758,1.913695603
205,0,3798.93634,1.03069,112.41224,30841.70572,19.08765,0.95373,1.18623,1.26233,0.0961556716,0.064491759,0.0961556716,0.064491759
206,10.23379,3798.93634,1.03069,112.41224,30841.70572,19.08765,0.95373,1.18623,1.26233,-1.1573179203,-0.5113436929,1.9096811685,1.2408618672
207,17.24073,3798.93634,1.03069,112.41224,30841.70572,19.08765,0.95373,1.18623,1.26233,-2.2280642254,-1.1101749807,3.1495915674,1.8517140269
208,23.37331,3798.93634,1.03069,112.41224,30841.70572,19.08765,0.95373,1.18623,1.26233,-2.6681975151,-1.5922934855,4.6518813823,2.4262657063
209,0,3764.56272,0.9998,37.7119,36529.75842,21.97545,1.42707,1.85176,1.29598,0.233183858,0.1832457984,0.233183858,0.1832457984
210,11.31421,3764.56272,0.9998,37.7119,36529.75842,21.97545,1.42707,1.85176,1.29598,-1.6644106805,-0.5264575951,2.3363350209,1.85532355
211,16.50704,3764.56272,0.9998,37.7119,36529.75842,21.97545,1.42707,1.85176,1.29598,-2.536696957,-1.0470310311,3.363542062,2.3692134211
212,24.32828,3764.56272,0.9998,37.7119,36529.75842,21.97545,1.42707,1.85176,1.29598,-3.8767221357,-1.8393925666,4.9098694559,3.1448736412
213,0,3710.19752,1.05645,94.49737,31212.06152,18.10019,1.3197,1.57934,1.39174,0.1259530942,0.0954712493,0.1259530942,0.0954712493
214,14.78751,3710.19752,1.05645,94.49737,31212.06152,18.10019,1.3197,1.57934,1.39174,-1.6813743763,-0.9046346273,2.7368339307,1.7694645301
215,16.67509,3710.19752,1.05645,94.49737,31212.06152,18.10019,1.3197,1.57934,1.39174,-1.990830412,-1.0746673131,3.0426800816,1.9405261932
216,21.39161,3710.19752,1.05645,94.49737,31212.06152,18.10019,1.3197,1.57934,1.39174,-2.6026729233,-1.5005000043,3.929112948,2.3773467811
217,0,4898.43682,0.95295,47.85383,34426.7321,19.18112,1.20845,1.27285,1.35648,0.1152014349,0.0825397169,0.1152014349,0.0825397169
218,10.38848,4898.43682,0.95295,47.85383,34426.7321,19.18112,1.20845,1.27285,1.35648,-1.48213518,-0.7114401777,2.8369204537,1.760692249
219,18.27578,4898.43682,0.95295,47.85383,34426.7321,19.18112,1.20845,1.27285,1.35648,-2.7985636284,-1.6145422285,4.9140814647,2.715257973
220,22.12461,4898.43682,0.95295,47.85383,34426.7321,19.18112,1.20845,1.27285,1.35648,-3.173078877,-2.022947099,6.1916336653,3.2130467768
221,0,2429.83098,1.08357,42.36651,30181.60183,22.41196,0.80421,1.95622,0.88712,0.1698823276,0.1262636156,0.1698823276,0.1262636156
222,10.15339,2429.83098,1.08357,42.36651,30181.60183,22.41196,0.80421,1.95622,0.88712,-1.0472350486,-0.1547953655,1.5852897158,1.0737131899
223,17.30229,2429.83098,1.08357,42.36651,30181.60183,22.41196,0.80421,1.95622,0.88712,-1.8473418647,-0.5983412743,2.4396918536,1.518525235
224,25.05606,2429.83098,1.08357,42.36651,30181.60183,22.41196,0.80421,1.95622,0.88712,-2.6870597212,-1.1299827805,3.3518635513,1.996527899
225,0,3417.94805,0.96033,84.83653,31485.64489,20.63274,1.58838,1.17733,1.32884,0.1168453958,0.0880890177,0.1168453958,0.0880890177
226,11.83133,3417.94805,0.96033,84.83653,31485.64489,20.63274,1.58838,1.17733,1.32884,-1.6462943525,-0.5937333811,1.9435931457,1.376014604
227,16.67621,3417.94805,0.96033,84.83653,31485.64489,20.63274,1.58838,1.17733,1.32884,-2.3651218293,-0.9929489537,2.7237756071,1.7823654834
228,21.24169,3417.94805,0.96033,84.83653,31485.64489,20.63274,1.58838,1.17733,1.32884,-2.9960035808,-1.3814059716,3.4790532547,2.1601720172
229,0,4247.30872,1.02505,42.94538,32687.67782,20.24438,1.06802,1.78557,1.32013,0.1534288706,0.1126122681,0.1534288706,0.1126122681
230,12.89696,4247.30872,1.02505,42.94538,32687.67782,20.24438,1.06802,1.78557,1.32013,-1.7693436104,-0.8525296263,3.0459779988,1.964989107
231,19.27734,4247.30872,1.02505,42.94538,32687.67782,20.24438,1.06802,1.78557,1.32013,-3.047271896,-1.5507731176,4.4482991988,2.6807154054
232,24.30842,4247.30872,1.02505,42.94538,32687.67782,20.24438,1.06802,1.78557,1.32013,-3.7820684068,-2.1005802555,5.7054888532,3.2475637094
233,0,4325.11985,0.94321,98.02201,35626.15041,22.74859,1.2162,1.1466,0.97696,0.1307121416,0.0954818733,0.1307121416,0.0954818733
234,10.98945,4325.11985,0.94321,98.02201,35626.15041,22.74859,1.2162,1.1466,0.97696,-1.764695617,-0.649758148,2.701156384,1.6468946531
235,18.26251,4325.11985,0.94321,98.02201,35626.15041,22.74859,1.2162,1.1466,0.97696,-3.1695279345,-1.4062327602,4.1938026763,2.4022293713
236,24.98236,4325.11985,0.94321,98.02201,35626.15041,22.74859,1.2162,1.1466,0.97696,-4.0548289875,-2.0937868044,5.744878779,3.1028396777
237,0,2594.28622,1.0869,108.71895,35717.52235,19.31801,1.40102,1.20318,1.40541,0.1522902928,0.1118796496,0.1522902928,0.1118796496
238,13.31878,2594.28622,1.0869,108.71895,35717.52235,19.31801,1.40102,1.20318,1.40541,-1.4255887551,-0.4807493067,1.53612258,1.1971526993
239,17.75428,2594.28622,1.0869,108.71895,35717.52235,19.31801,1.40102,1.20318,1.40541,-1.9237546322,-0.7524722105,2.0425819902,1.4686100852
240,22.73407,2594.28622,1.0869,108.71895,35717.52235,19.31801,1.40102,1.20318,1.40541,-2.438659757,-1.058594727,2.6602046832,1.7762462943
241,0,3068.02199,0.90138,106.33548,31112.0177,20.62924,1.17259,1.44302,1.17631,0.1102445654,0.0806087745,0.1102445654,0.0806087745
242,10.85419,3068.02199,0.90138,106.33548,31112.0177,20.62924,1.17259,1.44302,1.17631,-1.4165622264,-0.480306055,1.6171514046,1.1641010796
243,18.13843,3068.02199,0.90138,106.33548,31112.0177,20.62924,1.17259,1.44302,1.17631,-2.4179545828,-1.0287557664,2.6737978611,1.7152662986
244,21.60899,3068.02199,0.90138,106.33548,31112.0177,20.62924,1.17259,1.44302,1.17631,-2.7530440911,-1.304001609,3.2128760291,1.9759405621
245,0,3070.47277,0.92228,56.75679,36115.70754,19.01421,1.19706,1.02783,1.27598,0.0857121711,0.0592346366,0.0857121711,0.0592346366
246,12.99132,3070.47277,0.92228,56.75679,36115.70754,19.01421,1.19706,1.02783,1.27598,-1.1919677003,-0.6017683069,1.9913978087,1.1992712764
247,18.06541,3070.47277,0.92228,56.75679,36115.70754,19.01421,1.19706,1.02783,1.27598,-1.8509507244,-0.955522133,2.7028434994,1.5603665369
248,22.6272,3070.47277,0.92228,56.75679,36115.70754,19.01421,1.19706,1.02783,1.27598,-2.2518367713,-1.2579492622,3.4738127742,1.8985265632
249,0,3968.57677,0.94942,39.34984,35728.00345,22.00237,0.9729,1.9461,1.43978,0.2402691877,0.1780042687,0.2402691877,0.1780042687
250,13.48434,3968.57677,0.94942,39.34984,35728.00345,22.00237,0.9729,1.9461,1.43978,-2.0612462573,-0.8826673336,3.1927780652,1.9930069819
251,19.42525,3968.57677,0.94942,39.34984,35728.00345,22.00237,0.9729,1.9461,1.43978,-3.2110795378,-1.4993334082,4.3354288959,2.6640618311
252,22.78467,3968.57677,0.94942,39.34984,35728.00345,22.00237,0.9729,1.9461,1.43978,-3.730235438,-1.8916946424,5.0560518607,3.0066022567
253,0,3170.88145,1.03283,80.45965,33391.85652,18.69202,1.05278,1.78297,1.45705,0.1344332785,0.0981180572,0.1344332785,0.0981180572
254,11.96583,3170.88145,1.03283,80.45965,33391.85652,18.69202,1.05278,1.78297,1.45705,-0.9905055251,-0.5417481848,2.0123517298,1.4199062049
255,19.08516,3170.88145,1.03283,80.45965,33391.85652,18.69202,1.05278,1.78297,1.45705,-2.018918938,-1.0979214591,3.0410585772,1.9783728565
256,22.89035,3170.88145,1.03283,80.45965,33391.85652,18.69202,1.05278,1.78297,1.45705,-2.5254751416,-1.4003712664,3.6318613906,2.2767793383
257,0,3471.23364,0.94235,108.66592,33556.57274,21.74465,1.21809,1.2907,1.07252,0.1132582122,0.0820740876,0.1132582122,0.0820740876
258,11.44118,3471.23364,0.94235,108.66592,33556.57274,21.74465,1.21809,1.2907,1.07252,-1.6108080114,-0.5724006439,1.97597432,1.3704722441
259,18.7775,3471.23364,0.94235,108.66592,33556.57274,21.74465,1.21809,1.2907,1.07252,-2.7606693138,-1.1909179676,3.1905736956,1.991552859
260,25.76794,3471.23364,0.94235,108.66592,33556.57274,21.74465,1.21809,1.2907,1.07252,-3.539742211,-1.7755985539,4.4518688604,2.5820148841
261,0,3877.10793,0.90759,103.53117,35693.07042,21.6281,1.57554,1.50854,1.44256,0.144829941,0.1121431369,0.144829941,0.1121431369
262,11.87947,3877.10793,0.90759,103.53117,35693.07042,21.6281,1.57554,1.50854,1.44256,-1.9175795209,-0.6052334525,2.5571205661,1.9650330955
263,18.9854,3877.10793,0.90759,103.53117,35693.07042,21.6281,1.57554,1.50854,1.44256,-3.2107802243,-1.3593012437,3.6848571402,2.6599364597
264,21.52994,3877.10793,0.90759,103.53117,35693.07042,21.6281,1.57554,1.50854,1.44256,-3.6282118151,-1.6210481731,4.1849393681,2.9033070669
265,0,4523.7075,1.07896,62.1405,35051.23043,19.62674,1.12418,1.85806,1.47774,0.1882665093,0.141367489,0.1882665093,0.141367489
266,13.47347,4523.7075,1.07896,62.1405,35051.23043,19.62674,1.12418,1.85806,1.47774,-1.952060489,-0.9651876164,3.2042722314,2.1344477897
267,16.25351,4523.7075,1.07896,62.1405,35051.23043,19.62674,1.12418,1.85806,1.47774,-2.5371673534,-1.2819128164,3.8020563921,2.4580358233
268,23.9022,4523.7075,1.07896,62.1405,35051.23043,19.62674,1.12418,1.85806,1.47774,-3.7475335261,-2.1624038256,5.7323885656,3.3632386971
269,0,4057.19842,0.90249,113.83872,30322.99521,21.9519,1.03596,1.52552,0.83355,0.1380581396,0.1015937708,0.1380581396,0.1015937708
270,10.52467,4057.19842,0.90249,113.83872,30322.99521,21.9519,1.03596,1.52552,0.83355,-1.5356006447,-0.5767715982,2.2867158791,1.5351375236
271,18.15842,4057.19842,0.90249,113.83872,30322.99521,21.9519,1.03596,1.52552,0.83355,-2.9854989545,-1.3369338118,3.7637520416,2.2922284917
272,21.65405,4057.19842,0.90249,113.83872,30322.99521,21.9519,1.03596,1.52552,0.83355,-3.4400920114,-1.6939583226,4.5713795908,2.6353952106
273,0,4717.42297,0.97394,114.45341,35037.05162,20.65778,1.33463,1.62064,0.85114,0.1208352552,0.0938665457,0.1208352552,0.0938665457
274,13.38957,4717.42297,0.97394,114.45341,35037.05162,20.65778,1.33463,1.62064,0.85114,-2.8473667137,-0.8424015525,2.635048836,2.4213463952
275,19.67324,4717.42297,0.97394,114.45341,35037.05162,20.65778,1.33463,1.62064,0.85114,-3.6334736573,-1.6123684393,4.4504250119,3.0985443628
276,24.97528,4717.42297,0.97394,114.45341,35037.05162,20.65778,1.33463,1.62064,0.85114,-4.1296792402,-2.2778717776,6.2018758458,3.6616244264
277,0,2659.5463,1.06181,78.11237,33317.15173,21.35283,1.12458,1.37336,1.47026,0.1470489387,0.1035860845,0.1470489387,0.1035860845
278,13.55044,2659.5463,1.06181,78.11237,33317.15173,21.35283,1.12458,1.37336,1.47026,-1.7602309755,-0.4769349389,1.5564710104,1.467614718
279,19.65101,2659.5463,1.06181,78.11237,33317.15173,21.35283,1.12458,1.37336,1.47026,-2.4463728036,-0.880914691,2.3815070925,1.8526981887
280,22.2993,2659.5463,1.06181,78.11237,33317.15173,21.35283,1.12458,1.37336,1.47026,-2.7538385809,-1.0563203713,2.7293706234,2.0223555196
281,0,4033.81823,1.00649,70.33072,32581.93192,22.36198,0.827,1.68538,1.30364,0.2370635482,0.1683922916,0.2370635482,0.1683922916
282,11.18771,4033.81823,1.00649,70.33072,32581.93192,22.36198,0.827,1.68538,1.30364,-1.6948599877,-0.6042977932,2.8612621093,1.6639373585
283,16.75754,4033.81823,1.00649,70.33072,32581.93192,22.36198,0.827,1.68538,1.30364,-2.736420326,-1.1735752949,3.9320940307,2.2332804093
284,22.38854,4033.81823,1.00649,70.33072,32581.93192,22.36198,0.827,1.68538,1.30364,-3.7019759268,-1.7516316279,5.0623965077,2.8128629936
285,0,2928.21559,1.01979,47.5435,36386.60423,19.0878,1.04827,1.66543,1.09292,0.1418019037,0.1049652124,0.1418019037,0.1049652124
286,12.15721,2928.21559,1.01979,47.5435,36386.60423,19.0878,1.04827,1.66543,1.09292,-1.4694639546,-0.4198825202,1.839698034,1.4689189679
287,16.39342,2928.21559,1.01979,47.5435,36386.60423,19.0878,1.04827,1.66543,1.09292,-1.9875855502,-0.7421223392,2.3812315701,1.7585843741
288,22.88375,2928.21559,1.01979,47.5435,36386.60423,19.0878,1.04827,1.66543,1.09292,-2.5175507169,-1.2120777943,3.3909873714,2.1991831555
289,0,2283.34734,1.09176,103.38521,36222.04695,20.57349,1.46008,1.53513,0.84619,0.1333824584,0.1047872953,0.1333824584,0.1047872953
290,10.34611,2283.34734,1.09176,103.38521,36222.04695,20.57349,1.46008,1.53513,0.84619,-1.2575927951,-0.1276748663,0.8023712714,1.1584012041
291,16.91814,2283.34734,1.09176,103.38521,36222.04695,20.57349,1.46008,1.53513,0.84619,-2.0831858852,-0.4678071245,1.3995769314,1.5334523168
292,21.99186,2283.34734,1.09176,103.38521,36222.04695,20.57349,1.46008,1.53513,0.84619,-2.5402223452,-0.8029114406,1.9864471337,1.7916612563
293,0,3795.12149,1.02853,57.95912,34293.59932,22.58136,1.15846,1.7164,0.89575,0.158356244,0.1206551364,0.158356244,0.1206551364
294,13.93775,3795.12149,1.02853,57.95912,34293.59932,22.58136,1.15846,1.7164,0.89575,-2.0868023174,-0.7698586172,2.7796759566,1.94031056
295,19.20658,3795.12149,1.02853,57.95912,34293.59932,22.58136,1.15846,1.7164,0.89575,-3.0206637396,-1.277912801,3.8170084617,2.4544274809
296,22.42667,3795.12149,1.02853,57.95912,34293.59932,22.58136,1.15846,1.7164,0.89575,-3.5994079582,-1.591540252,4.4365367525,2.7674671634
297,0,4654.75412,1.06365,111.02455,34013.59195,18.09153,1.55693,1.40896,1.38917,0.124665866,0.09510413,0.124665866,0.09510413
298,13.71099,4654.75412,1.06365,111.02455,34013.59195,18.09153,1.55693,1.40896,1.38917,-2.0932881979,-1.0334022015,3.226097632,2.0647914475
299,18.23364,4654.75412,1.06365,111.02455,34013.59195,18.09153,1.55693,1.40896,1.38917,-2.7437059399,-1.5499560743,4.2906058123,2.5801424486
300,23.88442,4654.75412,1.06365,111.02455,34013.59195,18.09153,1.55693,1.40896,1.38917,-3.2135640117,-2.168238565,6.0816444765,3.2504909892
301,0,3944.11367,1.0105,95.41681,34226.37678,21.85876,1.57627,1.85,1.22392,0.1833914308,0.1455431408,0.1833914308,0.1455431408
302,12.48403,3944.11367,1.0105,95.41681,34226.37678,21.85876,1.57627,1.85,1.22392,-2.3706117386,-0.6010057513,1.7259299019,2.1588062221
303,19.35099,3944.11367,1.0105,95.41681,34226.37678,21.85876,1.57627,1.85,1.22392,-3.5980209867,-1.3258898742,3.1981636356,2.8513943275
304,21.98331,3944.11367,1.0105,95.41681,34226.37678,21.85876,1.57627,1.85,1.22392,-4.0575171656,-1.6064979133,3.7614339248,3.1180379855
305,0,2516.79154,0.92601,71.79231,32877.48319,22.09377,0.92454,1.96757,1.11672,0.1750112341,0.1296907199,0.1750112341,0.1296907199
306,11.42457,2516.79154,0.92601,71.79231,32877.48319,22.09377,0.92454,1.96757,1.11672,-1.296757188,-0.3251001725,1.5872176908,1.1373662767
307,19.43581,2516.79154,0.92601,71.79231,32877.48319,22.09377,0.92454,1.96757,1.11672,-2.3115517637,-0.9105538426,2.4666062254,1.654946648
308,24.3584,2516.79154,0.92601,71.79231,32877.48319,22.09377,0.92454,1.96757,1.11672,-2.872135095,-1.231718472,3.0989393777,1.9770364849
309,0,2440.91744,0.94193,63.88072,32044.13719,20.25844,1.49789,1.13033,1.34223,0.1094264452,0.0810319547,0.1094264452,0.0810319547
310,13.14688,2440.91744,0.94193,63.88072,32044.13719,20.25844,1.49789,1.13033,1.34223,-1.3051225306,-0.4177792966,1.6667960477,1.2759525666
311,17.49638,2440.91744,0.94193,63.88072,32044.13719,20.25844,1.49789,1.13033,1.34223,-1.8488403174,-0.700009427,2.0400089817,1.520518454
312,21.84453,2440.91744,0.94193,63.88072,32044.13719,20.25844,1.49789,1.13033,1.34223,-2.2922307499,-0.9591173499,2.5477204739,1.76780393
313,0,4596.86606,0.93044,90.22206,34982.10873,22.79823,1.11445,1.29214,1.47406,0.1348374744,0.0941437685,0.1348374744,0.0941437685
314,11.43215,4596.86606,0.93044,90.22206,34982.10873,22.79823,1.11445,1.29214,1.47406,-2.0965167556,-0.7924657899,2.8187695823,1.9339637302
315,17.68302,4596.86606,0.93044,90.22206,34982.10873,22.79823,1.11445,1.29214,1.47406,-3.3562529617,-1.5316614813,4.2344054278,2.6334321163
316,24.02745,4596.86606,0.93044,90.22206,34982.10873,22.79823,1.11445,1.29214,1.47406,-4.3287412015,-2.221589008,5.7218378193,3.3716122973
317,0,4355.57568,0.91774,86.34215,35676.42738,21.92055,1.30594,1.58378,1.4109,0.1829428488,0.1373935198,0.1829428488,0.1373935198
318,12.24641,4355.57568,0.91774,86.34215,35676.42738,21.92055,1.30594,1.58378,1.4109,-1.974917866,-0.8579809151,2.7314649168,1.9063854098
319,18.06816,4355.57568,0.91774,86.34215,35676.42738,21.92055,1.30594,1.58378,1.4109,-3.1719139742,-1.5106756139,3.960245227,2.5618928582
320,24.65976,4355.57568,0.91774,86.34215,35676.42738,21.92055,1.30594,1.58378,1.4109,-4.310458362,-2.2531155453,5.5143263047,3.3114001538
321,0,4090.63894,1.0092,69.04866,32855.07988,19.41748,1.58131,1.62429,0.95989,0.1285986324,0.1028151856,0.1285986324,0.1028151856
322,14.87143,4090.63894,1.0092,69.04866,32855.07988,19.41748,1.58131,1.62429,0.95989,-2.2638913217,-0.9567490671,3.2958687828,2.1804779301
323,17.34585,4090.63894,1.0092,69.04866,32855.07988,19.41748,1.58131,1.62429,0.95989,-2.7155885897,-1.2095702518,3.7744394329,2.4274042813
324,25.50322,4090.63894,1.0092,69.04866,32855.07988,19.41748,1.58131,1.62429,0.95989,-3.5646673662,-2.0589885462,5.7088783371,3.2168960075
325,0,2023.35618,0.92472,88.52082,36472.77086,18.39834,1.54628,1.16519,1.07062,0.0857467216,0.0652508877,0.0857467216,0.0652508877
326,10.50564,2023.35618,0.92472,88.52082,36472.77086,18.39834,1.54628,1.16519,1.07062,-0.9806215564,-0.2494165541,0.6625958588,0.7802351487
327,19.15929,2023.35618,0.92472,88.52082,36472.77086,18.39834,1.54628,1.16519,1.07062,-1.6967323491,-0.6534925178,1.4819329095,1.1886672
328,24.27685,2023.35618,0.92472,88.52082,36472.77086,18.39834,1.54628,1.16519,1.07062,-1.9540721255,-0.9016408194,2.0050706652,1.4227769591
329,0,3695.11734,1.03148,47.01402,36444.22646,20.63265,1.35455,1.22387,0.91579,0.1132976647,0.0847354862,0.1132976647,0.0847354862
330,14.48941,3695.11734,1.03148,47.01402,36444.22646,20.63265,1.35455,1.22387,0.91579,-1.7120043798,-0.8014971228,2.8607467685,1.762624484
331,19.49146,3695.11734,1.03148,47.01402,36444.22646,20.63265,1.35455,1.22387,0.91579,-2.5639839523,-1.2461099537,3.7432421517,2.2153768677
332,22.52452,3695.11734,1.03148,47.01402,36444.22646,20.63265,1.35455,1.22387,0.91579,-3.0038022486,-1.5180661366,4.3299934364,2.491480583
333,0,2294.36825,1.08674,87.65449,30964.04154,19.18585,1.10885,1.33305,1.36344,0.1185936197,0.0842442488,0.1185936197,0.0842442488
334,12.69614,2294.36825,1.08674,87.65449,30964.04154,19.18585,1.10885,1.33305,1.36344,-1.2974916848,-0.4068672683,1.3416246923,0.9738755825
335,17.06598,2294.36825,1.08674,87.65449,30964.04154,19.18585,1.10885,1.33305,1.36344,-1.7175189283,-0.6432460542,1.8041741264,1.2143951228
336,21.96736,2294.36825,1.08674,87.65449,30964.04154,19.18585,1.10885,1.33305,1.36344,-2.1565324098,-0.9339249953,2.3299109977,1.4783622143
337,0,3497.95679,0.99736,61.40527,30831.53594,20.13003,0.90134,1.58152,1.29685,0.1271516749,0.0886102999,0.1271516749,0.0886102999
338,10.71427,3497.95679,0.99736,61.40527,30831.53594,20.13003,0.90134,1.58152,1.29685,-1.3254380197,-0.5292205249,1.9829814921,1.3403604842
339,19.49063,3497.95679,0.99736,61.40527,30831.53594,20.13003,0.90134,1.58152,1.29685,-2.7411258296,-1.2881859792,3.4745082431,2.1099728523
340,25.50706,3497.95679,0.99736,61.40527,30831.53594,20.13003,0.90134,1.58152,1.29685,-3.2580139511,-1.8069363311,4.7615237941,2.6529944811
341,0,4527.09248,1.00993,94.29779,35834.15945,18.09761,1.44493,1.29557,1.39411,0.1079811254,0.0809914289,0.1079811254,0.0809914289
342,10.8508,4527.09248,1.00993,94.29779,35834.15945,18.09761,1.44493,1.29557,1.39411,-1.2248180981,-0.6891795206,2.8076367026,1.6558374897
343,17.25611,4527.09248,1.00993,94.29779,35834.15945,18.09761,1.44493,1.29557,1.39411,-2.3788997108,-1.3752730225,4.1342674253,2.3493476091
344,24.88754,4527.09248,1.00993,94.29779,35834.15945,18.09761,1.44493,1.29557,1.39411,-3.0360761591,-2.1624166747,6.4868785518,3.2131694804
345,0,4622.37297,0.9722,41.71419,30809.68521,20.77965,1.5881,1.7716,1.54372,0.2483189729,0.1965342765,0.2483189729,0.1965342765
346,14.56769,4622.37297,0.9722,41.71419,30809.68521,20.77965,1.5881,1.7716,1.54372,-2.6607690682,-1.175283545,3.6242073369,2.4132309314
347,18.54441,4622.37297,0.9722,41.71419,30809.68521,20.77965,1.5881,1.7716,1.54372,-3.4788598545,-1.6594553572,4.5498528906,2.9058552966
348,21.23802,4622.37297,0.9722,41.71419,30809.68521,20.77965,1.5881,1.7716,1.54372,-3.9284686419,-2.0150193909,5.2455771625,3.2300854768
349,0,4558.61787,1.01246,87.40171,35427.41364,20.65409,1.25863,1.86131,1.48146,0.2120819544,0.1627676847,0.2120819544,0.1627676847
350,11.41827,4558.61787,1.01246,87.40171,35427.41364,20.65409,1.25863,1.86131,1.48146,-2.2040437324,-0.7074629534,2.2441373951,2.2014794593
351,18.40862,4558.61787,1.01246,87.40171,35427.41364,20.65409,1.25863,1.86131,1.48146,-3.5387766875,-1.5469363855,3.9306381566,2.9944894617
352,23.4131,4558.61787,1.01246,87.40171,35427.41364,20.65409,1.25863,1.86131,1.48146,-4.1910180979,-2.179812553,5.3030894146,3.5502796387
353,0,3681.4879,0.93087,94.61664,36921.92169,20.41408,0.80853,1.05555,1.56155,0.0966307567,0.059788408,0.0966307567,0.059788408
354,10.69191,3681.4879,0.93087,94.61664,36921.92169,20.41408,0.80853,1.05555,1.56155,-1.2662934889,-0.5787977562,1.9561587704,1.1777726665
355,18.46285,3681.4879,0.93087,94.61664,36921.92169,20.41408,0.80853,1.05555,1.56155,-2.4593751199,-1.2132447396,3.313561209,1.8326596284
356,24.88556,3681.4879,0.93087,94.61664,36921.92169,20.41408,0.80853,1.05555,1.56155,-2.9520278864,-1.6701416812,4.8020216498,2.4351646201
357,0,3213.74987,1.04987,60.79505,31877.30641,18.29144,0.94942,1.53962,1.41347,0.115817871,0.0817247563,0.1158178728,0.0817247563
358,14.41613,3213.74987,1.04987,60.79505,31877.30641,18.29144,0.94942,1.53962,1.41347,-1.3987487116,-0.730739696,2.317816912,1.47812179
359,18.52398,3213.74987,1.04987,60.79505,31877.30641,18.29144,0.94942,1.53962,1.41347,-1.9681979628,-1.0469895839,2.9349575892,1.7971230509
360,24.11063,3213.74987,1.04987,60.79505,31877.30641,18.29144,0.94942,1.53962,1.41347,-2.4740862526,-1.4631361504,3.9440588071,2.248251536
