Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
1506,10,5000,0.9,25,30000,17,1.6,1.5,1.6,-1.5211110835,-0.7364432686,3.023844843,1.8472191919
1507,18,5000,0.9,25,30000,17,1.6,1.5,1.6,-2.4814893539,-1.6775028895,5.2920268807,2.8204721215
1508,26,5000,0.9,25,30000,17,1.6,1.5,1.6,-3.4071814618,-2.6317233293,8.0053097854,3.8511793911
1509,0,5000,0.9,25,37000,17,1.6,1.5,1.6,0.1511985594,0.1190421715,0.1511985594,0.1190421715
1510,10,5000,0.9,25,37000,17,1.6,1.5,1.6,-1.5153521905,-0.7329462893,3.0267394795,1.8476693154
1511,18,5000,0.9,25,37000,17,1.6,1.5,1.6,-2.4787916915,-1.6773127388,5.2954687753,2.8216989938
1512,26,5000,0.9,25,37000,17,1.6,1.5,1.6,-3.4009436535,-2.6299947373,8.0195107891,3.855446326
1513,0,5000,0.9,75,30000,17,1.6,1.5,1.6,0.1085629714,0.084816524,0.1085629714,0.084816524
1514,10,5000,0.9,75,30000,17,1.6,1.5,1.6,-1.4843849846,-0.6895670302,2.3536118211,1.9825662927
1515,18,5000,0.9,75,30000,17,1.6,1.5,1.6,-2.3808817705,-1.663233221,4.8971552361,2.8640880785
1516,26,5000,0.9,75,30000,17,1.6,1.5,1.6,-3.1210202755,-2.6466583854,8.3625341513,3.7943226831
1517,0,5000,0.9,75,37000,17,1.6,1.5,1.6,0.1086523754,0.0848914068,0.1086523754,0.0848914068
1518,10,5000,0.9,75,37000,17,1.6,1.5,1.6,-1.4728930437,-0.6889305435,2.37870193,1.9844164144
1519,18,5000,0.9,75,37000,17,1.6,1.5,1.6,-2.3797682107,-1.6617500652,4.8988936624,2.8708075541
1520,26,5000,0.9,75,37000,17,1.6,1.5,1.6,-3.1161975835,-2.6468949299,8.379670773,3.794515214
1521,0,5000,1.1,25,30000,17,1.6,1.5,1.6,0.0891880558,0.06592221,0.0891880558,0.06592221
1522,10,5000,1.1,25,30000,17,1.6,1.5,1.6,-1.41921622,-0.6872275116,2.6566229691,1.8285063714
1523,18,5000,1.1,25,30000,17,1.6,1.5,1.6,-2.5289316112,-1.6469072281,5.0435682299,2.7999623514
1524,26,5000,1.1,25,30000,17,1.6,1.5,1.6,-3.4383457433,-2.5971494425,7.7568015511,3.8416612605
1525,0,5000,1.1,25,37000,17,1.6,1.5,1.6,0.0892547067,0.0659776627,0.0892547067,0.0659776627
1526,10,5000,1.1,25,37000,17,1.6,1.5,1.6,-1.42495472,-0.6868983816,2.6489475445,1.8285568451
1527,18,5000,1.1,25,37000,17,1.6,1.5,1.6,-2.528196465,-1.647321772,5.0485647987,2.8015400345
1528,26,5000,1.1,25,37000,17,1.6,1.5,1.6,-3.4362558814,-2.5967868217,7.7633746371,3.8430368672
1529,0,5000,1.1,75,30000,17,1.6,1.5,1.6,0.1146609255,0.0866118367,0.1146609255,0.0866118367
1530,10,5000,1.1,75,30000,17,1.6,1.5,1.6,-1.2954885429,-0.7084012402,2.7803600552,1.6972104487
1531,18,5000,1.1,75,30000,17,1.6,1.5,1.6,-2.4399617928,-1.6569638241,4.8528454707,2.6886591744
1532,26,5000,1.1,75,30000,17,1.6,1.5,1.6,-3.1208833753,-2.62255999,8.1707714336,3.6955584364
1533,0,5000,1.1,75,37000,17,1.6,1.5,1.6,0.0838522533,0.0615970782,0.0838522538,0.0615970782
1534,10,5000,1.1,75,37000,17,1.6,1.5,1.6,-1.6233912584,-0.5900365522,3.0701547741,2.1297785116
1535,18,5000,1.1,75,37000,17,1.6,1.5,1.6,-2.4368784029,-1.6030342963,5.1285621686,2.9755540922
1536,26,5000,1.1,75,37000,17,1.6,1.5,1.6,-3.1240323511,-2.5749495993,8.2997539241,3.8937991275
1537,0,2000,0.9,25,30000,17,1.6,2,0.8,0.1543564775,0.1278155105,0.1543564775,0.1278155105
1538,10,2000,0.9,25,30000,17,1.6,2,0.8,-0.6228136873,-0.1762492632,0.9909740794,0.887007436
1539,18,2000,0.9,25,30000,17,1.6,2,0.8,-1.3831000478,-0.5647388616,1.8570430925,1.2310881276
1540,26,2000,0.9,25,30000,17,1.6,2,0.8,-1.9285644113,-0.9952678634,2.7243403399,1.5862937347
1541,0,2000,0.9,25,37000,17,1.6,2,0.8,0.154692232,0.1280854527,0.154692232,0.1280854527
1542,10,2000,0.9,25,37000,17,1.6,2,0.8,-0.6238364339,-0.1753933983,0.9910984209,0.8870407762
1543,18,2000,0.9,25,37000,17,1.6,2,0.8,-1.3838428938,-0.5640172193,1.8577357189,1.2318261366
1544,26,2000,0.9,25,37000,17,1.6,2,0.8,-1.9284824939,-0.9952190635,2.7256654936,1.5868693656
1545,0,2000,0.9,75,30000,17,1.6,2,0.8,0.12590634,0.103304408,0.12590634,0.103304408
1546,10,2000,0.9,75,30000,17,1.6,2,0.8,-1.0404243512,-0.1285722124,0.4911743744,0.9011860843
1547,18,2000,0.9,75,30000,17,1.6,2,0.8,-1.5963205068,-0.5346421656,1.4808972834,1.2344288726
1548,26,2000,0.9,75,30000,17,1.6,2,0.8,-1.9300921761,-0.9508079269,2.4589827011,1.5635694534
1549,0,2000,0.9,75,37000,17,1.6,2,0.8,0.1302439527,0.1070168596,0.1302439527,0.1070168596
1550,10,2000,0.9,75,37000,17,1.6,2,0.8,-1.0407556149,-0.12909008,0.5315041503,0.8888471354
1551,18,2000,0.9,75,37000,17,1.6,2,0.8,-1.6192189805,-0.531843462,1.5100272813,1.2266819077
1552,26,2000,0.9,75,37000,17,1.6,2,0.8,-1.9290072121,-0.9514535238,2.4873444838,1.5579428994
1553,0,2000,1.1,25,30000,17,1.6,2,0.8,0.1136823816,0.0899444771,0.1136823816,0.0899444771
1554,10,2000,1.1,25,30000,17,1.6,2,0.8,-0.8902619687,-0.1440233531,0.8303782,0.9410254608
1555,18,2000,1.1,25,30000,17,1.6,2,0.8,-1.4846909204,-0.5558226731,1.8011595708,1.2510923161
1556,26,2000,1.1,25,30000,17,1.6,2,0.8,-1.9623575757,-0.9576281161,2.6532065274,1.6070565657
1557,0,2000,1.1,25,37000,17,1.6,2,0.8,0.112970926,0.0893363235,0.112970926,0.0893363235
1558,10,2000,1.1,25,37000,17,1.6,2,0.8,-0.8863854961,-0.1448994925,0.8331100157,0.9430645667
1559,18,2000,1.1,25,37000,17,1.6,2,0.8,-1.4833009313,-0.5561949081,1.8009559706,1.2536447895
1560,26,2000,1.1,25,37000,17,1.6,2,0.8,-1.9610422593,-0.9559005459,2.6531763812,1.6100513968
1561,0,2000,1.1,75,30000,17,1.6,2,0.8,0.0781221506,0.0595677588,0.0781221506,0.0595677588
1562,10,2000,1.1,75,30000,17,1.6,2,0.8,-1.1186750717,-0.0520888032,0.7250745014,1.1954797319
1563,18,2000,1.1,75,30000,17,1.6,2,0.8,-1.7080564028,-0.4687483251,1.4546999205,1.5327710634
1564,26,2000,1.1,75,30000,17,1.6,2,0.8,-2.0402758711,-0.8961619134,2.3419529707,1.8404110664
1565,0,2000,1.1,75,37000,17,1.6,2,0.8,0.0781864809,0.0596248453,0.0781864809,0.0596248453
1566,10,2000,1.1,75,37000,17,1.6,2,0.8,-1.125647887,-0.0456383215,0.7311656796,1.1970756886
1567,18,2000,1.1,75,37000,17,1.6,2,0.8,-1.7099099503,-0.4624430673,1.4548108671,1.5369438636
1568,26,2000,1.1,75,37000,17,1.6,2,0.8,-2.0571932995,-0.9029614664,2.3509872248,1.8360486013
1569,0,5000,0.9,25,30000,17,1.6,2,0.8,0.1543564775,0.1278155105,0.1543564775,0.1278155105
1570,10,5000,0.9,25,30000,17,1.6,2,0.8,-1.5185691213,-0.6301733714,3.2651072069,1.9291282768
1571,18,5000,0.9,25,30000,17,1.6,2,0.8,-2.6636794,-1.6524338568,5.5834952076,2.8110692865
1572,26,5000,0.9,25,30000,17,1.6,2,0.8,-3.7276601861,-2.6853471308,8.430005795,3.717943114
1573,0,5000,0.9,25,37000,17,1.6,2,0.8,0.154692232,0.1280854527,0.154692232,0.1280854527
1574,10,5000,0.9,25,37000,17,1.6,2,0.8,-1.5179061724,-0.6297550332,3.264577195,1.9298704641
1575,18,5000,0.9,25,37000,17,1.6,2,0.8,-2.6633793477,-1.6520183488,5.5853767048,2.8120405385
1576,26,5000,0.9,25,37000,17,1.6,2,0.8,-3.7262710642,-2.6855412765,8.4338905655,3.7183881574
1577,0,5000,0.9,75,30000,17,1.6,2,0.8,0.12590634,0.103304408,0.12590634,0.103304408
1578,10,5000,0.9,75,30000,17,1.6,2,0.8,-1.5790445203,-0.672490623,2.645293804,1.6926662952
1579,18,5000,0.9,75,30000,17,1.6,2,0.8,-2.5200070724,-1.7104828638,5.2738934768,2.5803312783
1580,26,5000,0.9,75,30000,17,1.6,2,0.8,-3.430342446,-2.7940540518,8.8120561075,3.4159138468
1581,0,5000,0.9,75,37000,17,1.6,2,0.8,0.1302439527,0.1070168596,0.1302439527,0.1070168596
1582,10,5000,0.9,75,37000,17,1.6,2,0.8,-1.4471615584,-0.6676485558,2.6726513418,1.8232040475
1583,18,5000,0.9,75,37000,17,1.6,2,0.8,-2.5529324504,-1.6899150548,5.2886800723,2.6615508397
1584,26,5000,0.9,75,37000,17,1.6,2,0.8,-3.4251724153,-2.7923453565,8.8477783647,3.4465304245
1585,0,5000,1.1,25,30000,17,1.6,2,0.8,0.1136823816,0.0899444771,0.1136823816,0.0899444771
1586,10,5000,1.1,25,30000,17,1.6,2,0.8,-1.5159113591,-0.6203424802,2.8350951039,1.8025843631
1587,18,5000,1.1,25,30000,17,1.6,2,0.8,-2.7000771769,-1.6148164078,5.329018657,2.7744516077
1588,26,5000,1.1,25,30000,17,1.6,2,0.8,-3.7363845674,-2.639818508,8.1844370447,3.7048343477
1589,0,5000,1.1,25,37000,17,1.6,2,0.8,0.112970926,0.0893363235,0.112970926,0.0893363235
1590,10,5000,1.1,25,37000,17,1.6,2,0.8,-1.5364032299,-0.6063907485,2.8975924624,1.8416312511
1591,18,5000,1.1,25,37000,17,1.6,2,0.8,-2.6929874873,-1.6143862147,5.3381950589,2.7778163586
1592,26,5000,1.1,25,37000,17,1.6,2,0.8,-3.7360966448,-2.635360346,8.2028343555,3.7129015705
1593,0,5000,1.1,75,30000,17,1.6,2,0.8,0.0781221506,0.0595677588,0.0781221506,0.0595677588
1594,10,5000,1.1,75,30000,17,1.6,2,0.8,-1.7650035096,-0.500659151,2.5438121938,2.029066698
1595,18,5000,1.1,75,30000,17,1.6,2,0.8,-2.6336238449,-1.5765000925,5.3623472808,2.8283262473
1596,26,5000,1.1,75,30000,17,1.6,2,0.8,-3.4457344376,-2.6607302628,8.7131232576,3.6433363452
1597,0,5000,1.1,75,37000,17,1.6,2,0.8,0.0781864809,0.0596248453,0.0781864809,0.0596248453
1598,10,5000,1.1,75,37000,17,1.6,2,0.8,-1.7617648352,-0.5022411706,2.5697461937,2.0232169085
1599,18,5000,1.1,75,37000,17,1.6,2,0.8,-2.6310723538,-1.5786599062,5.38417649,2.8250258084
1600,26,5000,1.1,75,37000,17,1.6,2,0.8,-3.4400847914,-2.6626633291,8.7393911395,3.6386843878
1601,0,2000,0.9,25,30000,17,1.6,2,1.2,0.1613164047,0.1308662215,0.1613164047,0.1308662215
1602,10,2000,0.9,25,30000,17,1.6,2,1.2,-0.6426781494,-0.2019428154,0.9746720652,0.9049154645
1603,18,2000,0.9,25,30000,17,1.6,2,1.2,-1.3875166891,-0.6037785676,1.8305198235,1.2591636541
1604,26,2000,0.9,25,30000,17,1.6,2,1.2,-1.9110748016,-1.025672348,2.6535556109,1.6410739627
1605,0,2000,0.9,25,37000,17,1.6,2,1.2,0.1612040557,0.1308532284,0.1612040557,0.1308532284
1606,10,2000,0.9,25,37000,17,1.6,2,1.2,-0.6447292169,-0.2014447021,0.9746311778,0.904380837
1607,18,2000,0.9,25,37000,17,1.6,2,1.2,-1.388984974,-0.6033521162,1.8310384718,1.2591444557
1608,26,2000,0.9,25,37000,17,1.6,2,1.2,-1.9125553034,-1.0199445345,2.6548786964,1.6428301046
1609,0,2000,0.9,75,30000,17,1.6,2,1.2,0.1207057085,0.0967864902,0.1207057085,0.0967864902
1610,10,2000,0.9,75,30000,17,1.6,2,1.2,-0.7673078824,-0.207769031,0.7303125978,0.8295990521
1611,18,2000,0.9,75,30000,17,1.6,2,1.2,-1.528806341,-0.6049952351,1.5470934482,1.2068182916
1612,26,2000,0.9,75,30000,17,1.6,2,1.2,-1.9578417488,-1.013423368,2.4187566862,1.5776781006
1613,0,2000,0.9,75,37000,17,1.6,2,1.2,0.1207849833,0.0968563569,0.1207849833,0.0968563569
1614,10,2000,0.9,75,37000,17,1.6,2,1.2,-0.7371389346,-0.210170462,0.7518527242,0.8290604006
1615,18,2000,0.9,75,37000,17,1.6,2,1.2,-1.5250967711,-0.6033974557,1.5532479412,1.2081868589
1616,26,2000,0.9,75,37000,17,1.6,2,1.2,-1.95709746,-1.0134389575,2.4253747109,1.5793657675
1617,0,2000,1.1,25,30000,17,1.6,2,1.2,0.1149543498,0.0895436776,0.1149543498,0.0895436776
1618,10,2000,1.1,25,30000,17,1.6,2,1.2,-0.7507813751,-0.1939264449,1.0806218731,0.8639758765
1619,18,2000,1.1,25,30000,17,1.6,2,1.2,-1.4371865078,-0.5941977784,1.8116190435,1.2504218589
1620,26,2000,1.1,25,30000,17,1.6,2,1.2,-1.9769210862,-1.0524354501,2.6416371363,1.6240820885
1621,0,2000,1.1,25,37000,17,1.6,2,1.2,0.115409393,0.0898644252,0.115409393,0.0898644252
1622,10,2000,1.1,25,37000,17,1.6,2,1.2,-0.7940313315,-0.1856971002,0.9827256948,0.8909124301
1623,18,2000,1.1,25,37000,17,1.6,2,1.2,-1.4276522015,-0.5944595288,1.8483188891,1.2434931379
1624,26,2000,1.1,25,37000,17,1.6,2,1.2,-1.972444038,-1.0658676897,2.6691911378,1.6138490286
1625,0,2000,1.1,75,30000,17,1.6,2,1.2,0.093770416,0.0701084743,0.093770416,0.0701084743
1626,10,2000,1.1,75,30000,17,1.6,2,1.2,-0.7733400777,-0.224292022,1.1459528477,0.76094054
1627,18,2000,1.1,75,30000,17,1.6,2,1.2,-1.4691462184,-0.6138015301,1.8403736633,1.1511599918
1628,26,2000,1.1,75,30000,17,1.6,2,1.2,-1.9908177453,-1.0352472412,2.537155651,1.5385178885
1629,0,2000,1.1,75,37000,17,1.6,2,1.2,0.0938451629,0.0701739888,0.0938451629,0.0701739888
1630,10,2000,1.1,75,37000,17,1.6,2,1.2,-0.7729408121,-0.2248853015,1.1457903616,0.7614532248
1631,18,2000,1.1,75,37000,17,1.6,2,1.2,-1.4728366092,-0.6137364833,1.8304647003,1.1542831402
1632,26,2000,1.1,75,37000,17,1.6,2,1.2,-1.9925208734,-1.0353901035,2.5345871441,1.5407906601
1633,0,5000,0.9,25,30000,17,1.6,2,1.2,0.1613164047,0.1308662215,0.1613164047,0.1308662215
1634,10,5000,0.9,25,30000,17,1.6,2,1.2,-1.6801466389,-0.6787237784,3.1103858623,1.980205999
1635,18,5000,0.9,25,30000,17,1.6,2,1.2,-2.6407504469,-1.7106532862,5.4671063471,2.8857780672
1636,26,5000,0.9,25,30000,17,1.6,2,1.2,-3.6386131117,-2.7416834871,8.2759606676,3.8707485403
1637,0,5000,0.9,25,37000,17,1.6,2,1.2,0.1612040557,0.1308532284,0.1612040557,0.1308532284
1638,10,5000,0.9,25,37000,17,1.6,2,1.2,-1.6818318382,-0.6790589835,3.1069345151,1.9786407455
1639,18,5000,0.9,25,37000,17,1.6,2,1.2,-2.6408036913,-1.7107609585,5.4713114866,2.8861904912
1640,26,5000,0.9,25,37000,17,1.6,2,1.2,-3.635824562,-2.7424738738,8.2833929645,3.8694521967
1641,0,5000,0.9,75,30000,17,1.6,2,1.2,0.1207057085,0.0967864902,0.1207057085,0.0967864902
1642,10,5000,0.9,75,30000,17,1.6,2,1.2,-1.6571977706,-0.6740595846,3.1599625447,2.0908041956
1643,18,5000,0.9,75,30000,17,1.6,2,1.2,-2.5235867415,-1.693306237,5.3678031076,2.9504464705
1644,26,5000,0.9,75,30000,17,1.6,2,1.2,-3.3209522211,-2.7879640335,8.7260629693,3.7690104583
1645,0,5000,0.9,75,37000,17,1.6,2,1.2,0.1207849833,0.0968563569,0.1207849833,0.0968563569
1646,10,5000,0.9,75,37000,17,1.6,2,1.2,-1.6241283928,-0.6904776364,3.0494478703,2.064476043
1647,18,5000,0.9,75,37000,17,1.6,2,1.2,-2.5227884751,-1.7081205117,5.2871628327,2.9294133703
1648,26,5000,0.9,75,37000,17,1.6,2,1.2,-3.3212496313,-2.797440105,8.6971921836,3.7501882529
1649,0,5000,1.1,25,30000,17,1.6,2,1.2,0.1149543498,0.0895436776,0.1149543498,0.0895436776
1650,10,5000,1.1,25,30000,17,1.6,2,1.2,-1.5203684249,-0.6650424919,2.9725409814,1.824261179
1651,18,5000,1.1,25,30000,17,1.6,2,1.2,-2.7030798807,-1.6875846753,5.2835400001,2.8679287683
1652,26,5000,1.1,25,30000,17,1.6,2,1.2,-3.6695712625,-2.702919066,8.0221490857,3.8718479937
1653,0,5000,1.1,25,37000,17,1.6,2,1.2,0.115409393,0.0898644252,0.115409393,0.0898644252
1654,10,5000,1.1,25,37000,17,1.6,2,1.2,-1.4997867633,-0.66532088,3.0064757303,1.8347606487
1655,18,5000,1.1,25,37000,17,1.6,2,1.2,-2.7003229812,-1.6880012912,5.2952092101,2.870358496
1656,26,5000,1.1,25,37000,17,1.6,2,1.2,-3.6676534631,-2.7027509764,8.0260771462,3.8735525128
1657,0,5000,1.1,75,30000,17,1.6,2,1.2,0.093770416,0.0701084743,0.093770416,0.0701084743
1658,10,5000,1.1,75,30000,17,1.6,2,1.2,-1.8038359913,-0.556021835,2.3532017525,2.1928990423
1659,18,5000,1.1,75,30000,17,1.6,2,1.2,-2.6537052777,-1.6254046699,5.047736079,3.0039447295
1660,26,5000,1.1,75,30000,17,1.6,2,1.2,-3.40103439,-2.7015571072,8.3388789425,3.8563660025
1661,0,5000,1.1,75,37000,17,1.6,2,1.2,0.0938451629,0.0701739888,0.0938451629,0.0701739888
1662,10,5000,1.1,75,37000,17,1.6,2,1.2,-1.8124324014,-0.5511013078,2.3507752801,2.2031835836
1663,18,5000,1.1,75,37000,17,1.6,2,1.2,-2.6574707006,-1.6235876434,5.0567586566,3.0100245241
1664,26,5000,1.1,75,37000,17,1.6,2,1.2,-3.398108564,-2.7005942293,8.3504154514,3.860271488
1665,0,2000,0.9,25,30000,17,1.6,2,1.6,0.1700960856,0.136589337,0.1700960856,0.136589337
1666,10,2000,0.9,25,30000,17,1.6,2,1.6,-0.6415974108,-0.2218470678,1.0200295152,0.9150392914
1667,18,2000,0.9,25,30000,17,1.6,2,1.6,-1.4030853206,-0.629799268,1.8148263476,1.2922323512
1668,26,2000,0.9,25,30000,17,1.6,2,1.6,-1.9181941347,-1.0404292839,2.625392432,1.6955059727
1669,0,2000,0.9,25,37000,17,1.6,2,1.6,0.1701332494,0.1366246372,0.1701332494,0.1366246372
1670,10,2000,0.9,25,37000,17,1.6,2,1.6,-0.6468316465,-0.2205341751,1.0099664134,0.9173043501
1671,18,2000,0.9,25,37000,17,1.6,2,1.6,-1.3570167106,-0.6325062132,1.8752054015,1.2823742267
1672,26,2000,0.9,25,37000,17,1.6,2,1.6,-1.9473922748,-1.0791757682,2.6544702216,1.6804223376
1673,0,2000,0.9,75,30000,17,1.6,2,1.6,0.159284934,0.1276081926,0.159284934,0.1276081926
1674,10,2000,0.9,75,30000,17,1.6,2,1.6,-0.9036845204,-0.2050576693,0.8171610974,0.8731700522
1675,18,2000,0.9,75,30000,17,1.6,2,1.6,-1.5725486463,-0.6104128435,1.5429202994,1.2734221085
1676,26,2000,0.9,75,30000,17,1.6,2,1.6,-2.023894108,-1.0543094922,2.3160131346,1.6642095893
1677,0,2000,0.9,75,37000,17,1.6,2,1.6,0.1624099831,0.1300197757,0.1624099831,0.1300197757
1678,10,2000,0.9,75,37000,17,1.6,2,1.6,-0.8711776369,-0.2128887333,0.8697152263,0.8603975256
1679,18,2000,0.9,75,37000,17,1.6,2,1.6,-1.5508376826,-0.617038688,1.5806217362,1.2632135376
1680,26,2000,0.9,75,37000,17,1.6,2,1.6,-2.0242829024,-1.0642119185,2.3487982353,1.654783011
1681,0,2000,1.1,25,30000,17,1.6,2,1.6,0.1158114766,0.0867169876,0.1158114766,0.0867169876
1682,10,2000,1.1,25,30000,17,1.6,2,1.6,-0.8125252693,-0.2348063301,1.0709772313,0.7949371347
1683,18,2000,1.1,25,30000,17,1.6,2,1.6,-1.458663671,-0.6460079394,1.8329099913,1.2072935482
1684,26,2000,1.1,25,30000,17,1.6,2,1.6,-1.9974370287,-1.0836902863,2.6351454515,1.6212198231
1685,0,2000,1.1,25,37000,17,1.6,2,1.6,0.1158812517,0.0867776984,0.1158812517,0.0867776984
1686,10,2000,1.1,25,37000,17,1.6,2,1.6,-0.8127310292,-0.2343515851,1.071151122,0.7952971172
1687,18,2000,1.1,25,37000,17,1.6,2,1.6,-1.4587628364,-0.6456562441,1.8333879345,1.2077630654
1688,26,2000,1.1,25,37000,17,1.6,2,1.6,-1.9977105541,-1.0835741314,2.6349375019,1.6219371335
1689,0,2000,1.1,75,30000,17,1.6,2,1.6,0.1280799041,0.0980303087,0.1280799041,0.0980303087
1690,10,2000,1.1,75,30000,17,1.6,2,1.6,-0.8244036786,-0.1822225842,1.0256815247,0.8576619701
1691,18,2000,1.1,75,30000,17,1.6,2,1.6,-1.5092142449,-0.5882835666,1.7242865286,1.2583710766
1692,26,2000,1.1,75,30000,17,1.6,2,1.6,-2.086801509,-1.0652734454,2.4143486703,1.6519696644
1693,0,2000,1.1,75,37000,17,1.6,2,1.6,0.1269586779,0.0977134683,0.1269586779,0.0977134683
1694,10,2000,1.1,75,37000,17,1.6,2,1.6,-0.8363766148,-0.1958360202,0.9493954426,0.8691289859
1695,18,2000,1.1,75,37000,17,1.6,2,1.6,-1.5233191343,-0.601804956,1.650505375,1.2697342605
1696,26,2000,1.1,75,37000,17,1.6,2,1.6,-2.0549625203,-1.0714291883,2.3831226075,1.6551113496
1697,0,5000,0.9,25,30000,17,1.6,2,1.6,0.1700960856,0.136589337,0.1700960856,0.136589337
1698,10,5000,0.9,25,30000,17,1.6,2,1.6,-1.6232689433,-0.7181756401,2.6411212593,1.9893341201
1699,18,5000,0.9,25,30000,17,1.6,2,1.6,-2.6869173616,-1.7842929307,5.2167557657,2.9526413876
1700,26,5000,0.9,25,30000,17,1.6,2,1.6,-3.6448768882,-2.8269891302,8.0386577988,3.988749293
1701,0,5000,0.9,25,37000,17,1.6,2,1.6,0.1701332494,0.1366246372,0.1701332494,0.1366246372
1702,10,5000,0.9,25,37000,17,1.6,2,1.6,-1.6203386277,-0.7180430058,2.6484826201,1.9905195739
1703,18,5000,0.9,25,37000,17,1.6,2,1.6,-2.6857070794,-1.7843598842,5.2226051709,2.9539230995
1704,26,5000,0.9,25,37000,17,1.6,2,1.6,-3.6434525149,-2.8268446551,8.0413276485,3.9902955759
1705,0,5000,0.9,75,30000,17,1.6,2,1.6,0.159284934,0.1276081926,0.159284934,0.1276081926
1706,10,5000,0.9,75,30000,17,1.6,2,1.6,-1.5712332035,-0.7148809142,2.3148263566,2.1003438454
1707,18,5000,0.9,75,30000,17,1.6,2,1.6,-2.6069150456,-1.7902051651,4.9739484376,2.9801764961
1708,26,5000,0.9,75,30000,17,1.6,2,1.6,-3.3370736066,-2.8623164831,8.3604296422,3.9098958004
1709,0,5000,0.9,75,37000,17,1.6,2,1.6,0.1624099831,0.1300197757,0.1624099831,0.1300197757
1710,10,5000,0.9,75,37000,17,1.6,2,1.6,-1.6194958493,-0.6927473499,2.2009315392,2.177885893
1711,18,5000,0.9,75,37000,17,1.6,2,1.6,-2.6097044248,-1.7702413808,4.8933031419,3.0479649857
1712,26,5000,0.9,75,37000,17,1.6,2,1.6,-3.3457549411,-2.8469975577,8.3277837298,3.9613962144
1713,0,5000,1.1,25,30000,17,1.6,2,1.6,0.1158114766,0.0867169876,0.1158114766,0.0867169876
1714,10,5000,1.1,25,30000,17,1.6,2,1.6,-1.6543170198,-0.7020273046,2.6424597295,1.9159639667
1715,18,5000,1.1,25,30000,17,1.6,2,1.6,-2.7638207976,-1.7652678531,5.1604543868,2.9435312975
1716,26,5000,1.1,25,30000,17,1.6,2,1.6,-3.67837366,-2.7876750672,7.8898949977,4.002825092
1717,0,5000,1.1,25,37000,17,1.6,2,1.6,0.1158812517,0.0867776984,0.1158812517,0.0867776984
1718,10,5000,1.1,25,37000,17,1.6,2,1.6,-1.6572811819,-0.7045438985,2.6478408013,1.9053188015
1719,18,5000,1.1,25,37000,17,1.6,2,1.6,-2.7636062778,-1.7658118407,5.1649182535,2.9412316201
1720,26,5000,1.1,25,37000,17,1.6,2,1.6,-3.6765364029,-2.7886359265,7.8959688816,4.0011649951
1721,0,5000,1.1,75,30000,17,1.6,2,1.6,0.1280799041,0.0980303087,0.1280799041,0.0980303087
1722,10,5000,1.1,75,30000,17,1.6,2,1.6,-1.8682987228,-0.63603905,2.3112762338,2.0289343221
1723,18,5000,1.1,75,30000,17,1.6,2,1.6,-2.7252732225,-1.7119503137,4.9927119988,2.9749000265
1724,26,5000,1.1,75,30000,17,1.6,2,1.6,-3.4027250885,-2.7899341907,8.2071285701,3.9389342486
1725,0,5000,1.1,75,37000,17,1.6,2,1.6,0.1269586779,0.0977134683,0.1269586779,0.0977134683
1726,10,5000,1.1,75,37000,17,1.6,2,1.6,-1.89576294,-0.6403002798,2.466518178,2.0498912816
1727,18,5000,1.1,75,37000,17,1.6,2,1.6,-2.7061432503,-1.7221144498,5.1147768492,2.9958591215
1728,26,5000,1.1,75,37000,17,1.6,2,1.6,-3.3910091591,-2.7903591822,8.2900680631,3.9600239886
1729,0,2000,0.9,25,30000,20,0.8,1,0.8,0.0744598421,0.0480204187,0.0744598421,0.0480204187
1730,10,2000,0.9,25,30000,20,0.8,1,0.8,-0.5527411246,-0.2231292531,1.2675672681,0.6656905452
1731,18,2000,0.9,25,30000,20,0.8,1,0.8,-1.3088910967,-0.5791975946,1.9482171718,1.0194943622
1732,26,2000,0.9,25,30000,20,0.8,1,0.8,-1.8583637301,-0.9263468646,2.747055173,1.3828276206
1733,0,2000,0.9,25,37000,20,0.8,1,0.8,0.0747621181,0.0482143727,0.0747621181,0.0482143727
1734,10,2000,0.9,25,37000,20,0.8,1,0.8,-0.5513105215,-0.2224195264,1.2725084948,0.6674922363
1735,18,2000,0.9,25,37000,20,0.8,1,0.8,-1.3061032759,-0.578692408,1.9557628561,1.0222874373
1736,26,2000,0.9,25,37000,20,0.8,1,0.8,-1.8562245404,-0.9266983051,2.7576618307,1.3863552381
1737,0,2000,0.9,75,30000,20,0.8,1,0.8,0.0683055237,0.0441424796,0.0683055237,0.0441424796
1738,10,2000,0.9,75,30000,20,0.8,1,0.8,-0.9057772345,-0.245301913,0.8813578695,0.6229965552
1739,18,2000,0.9,75,30000,20,0.8,1,0.8,-1.5116449751,-0.600809201,1.5959476852,0.9689741069
1740,26,2000,0.9,75,30000,20,0.8,1,0.8,-1.9076196423,-0.9302642741,2.466237787,1.3279619615
1741,0,2000,0.9,75,37000,20,0.8,1,0.8,0.0685951219,0.0443288012,0.0685951219,0.0443288012
1742,10,2000,0.9,75,37000,20,0.8,1,0.8,-0.7166898706,-0.2250289573,0.9574687956,0.7111029472
1743,18,2000,0.9,75,37000,20,0.8,1,0.8,-1.4127976973,-0.5837271833,1.6712634291,1.0487853381
1744,26,2000,0.9,75,37000,20,0.8,1,0.8,-1.8793189205,-0.9195226853,2.4617299714,1.3987967917
